date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday
2022-12-15,Furniture,35.0,121.95,0,37.75,3,12,2022,50,0
2022-12-16,Furniture,41.0,121.95,0,31.36,4,12,2022,50,0
2022-12-17,Furniture,44.0,121.95,0,43.12,5,12,2022,50,0
2022-12-18,Furniture,43.0,121.95,0,41.08,6,12,2022,50,0
2022-12-19,Furniture,32.0,121.95,0,48.75,0,12,2022,51,0
2022-12-20,Furniture,33.0,121.95,0,42.61,1,12,2022,51,0
2022-12-21,Furniture,34.0,121.95,0,42.92,2,12,2022,51,0
2022-12-22,Furniture,36.0,121.95,0,45.91,3,12,2022,51,0
2022-12-23,Furniture,47.0,121.95,0,41.52,4,12,2022,51,0
2022-12-24,Furniture,47.0,121.95,0,41.97,5,12,2022,51,0
2022-12-25,Furniture,101.0,121.95,0,45.39,6,12,2022,51,1
2022-12-26,Furniture,71.0,121.95,0,41.96,0,12,2022,52,1
2022-12-27,Furniture,31.0,121.95,0,46.1,1,12,2022,52,0
2022-12-28,Furniture,33.0,121.95,0,57.63,2,12,2022,52,0
2022-12-29,Furniture,37.0,121.95,0,53.84,3,12,2022,52,0
2022-12-30,Furniture,43.0,121.95,0,50.85,4,12,2022,52,0
2022-12-31,Furniture,68.0,121.95,0,57.76,5,12,2022,52,1
2023-01-01,Furniture,80.0,121.95,0,46.56,6,1,2023,52,1
2023-01-02,Furniture,32.0,121.95,0,63.83,0,1,2023,1,0
2023-01-03,Furniture,38.0,121.95,0,49.76,1,1,2023,1,0
2023-01-04,Furniture,39.0,121.95,0,62.77,2,1,2023,1,0
2023-01-05,Furniture,55.0,105.58,1,63.44,3,1,2023,1,0
2023-01-06,Furniture,75.0,105.58,1,45.36,4,1,2023,1,0
2023-01-07,Furniture,86.0,105.58,1,62.14,5,1,2023,1,0
2023-01-08,Furniture,75.0,105.58,1,54.07,6,1,2023,1,0
2023-01-09,Furniture,51.0,105.58,1,53.33,0,1,2023,2,0
2023-01-10,Furniture,54.0,105.58,1,59.47,1,1,2023,2,0
2023-01-11,Furniture,35.0,121.95,0,52.49,2,1,2023,2,0
2023-01-12,Furniture,44.0,121.95,0,60.71,3,1,2023,2,0
2023-01-13,Furniture,44.0,121.95,0,54.17,4,1,2023,2,0
2023-01-14,Furniture,47.0,121.95,0,60.43,5,1,2023,2,0
2023-01-15,Furniture,51.0,121.95,0,66.89,6,1,2023,2,0
2023-01-16,Furniture,35.0,121.95,0,62.81,0,1,2023,3,0
2023-01-17,Furniture,40.0,121.95,0,59.74,1,1,2023,3,0
2023-01-18,Furniture,35.0,121.95,0,64.9,2,1,2023,3,0
2023-01-19,Furniture,38.0,121.95,0,55.82,3,1,2023,3,0
2023-01-20,Furniture,48.0,121.95,0,59.31,4,1,2023,3,0
2023-01-21,Furniture,61.0,121.95,0,62.0,5,1,2023,3,0
2023-01-22,Furniture,62.0,121.95,0,68.72,6,1,2023,3,0
2023-01-23,Furniture,37.0,121.95,0,67.46,0,1,2023,4,0
2023-01-24,Furniture,38.0,121.95,0,68.74,1,1,2023,4,0
2023-01-25,Furniture,41.0,121.95,0,66.55,2,1,2023,4,0
2023-01-26,Furniture,46.0,121.95,0,63.37,3,1,2023,4,0
2023-01-27,Furniture,39.0,121.95,0,75.37,4,1,2023,4,0
2023-01-28,Furniture,55.0,121.95,0,65.05,5,1,2023,4,0
2023-01-29,Furniture,52.0,121.95,0,71.24,6,1,2023,4,0
2023-01-30,Furniture,35.0,121.95,0,69.19,0,1,2023,5,0
2023-01-31,Furniture,36.0,121.95,0,73.16,1,1,2023,5,0
2023-02-01,Furniture,38.0,121.95,0,67.91,2,2,2023,5,0
2023-02-02,Furniture,43.0,121.95,0,76.78,3,2,2023,5,0
2023-02-03,Furniture,53.0,121.95,0,78.99,4,2,2023,5,0
2023-02-04,Furniture,58.0,121.95,0,77.62,5,2,2023,5,0
2023-02-05,Furniture,60.0,121.95,0,74.02,6,2,2023,5,0
2023-02-06,Furniture,43.0,121.95,0,71.61,0,2,2023,6,0
2023-02-07,Furniture,39.0,121.95,0,88.45,1,2,2023,6,0
2023-02-08,Furniture,41.0,121.95,0,69.92,2,2,2023,6,0
2023-02-09,Furniture,46.0,121.95,0,79.82,3,2,2023,6,0
2023-02-10,Furniture,54.0,121.95,0,77.61,4,2,2023,6,0
2023-02-11,Furniture,57.0,121.95,0,76.15,5,2,2023,6,0
2023-02-12,Furniture,53.0,121.95,0,77.9,6,2,2023,6,0
2023-02-13,Furniture,45.0,121.95,0,74.93,0,2,2023,7,0
2023-02-14,Furniture,71.0,121.95,0,80.11,1,2,2023,7,1
2023-02-15,Furniture,46.0,121.95,0,80.05,2,2,2023,7,0
2023-02-16,Furniture,42.0,121.95,0,92.33,3,2,2023,7,0
2023-02-17,Furniture,49.0,121.95,0,84.77,4,2,2023,7,0
2023-02-18,Furniture,62.0,121.95,0,82.46,5,2,2023,7,0
2023-02-19,Furniture,56.0,121.95,0,83.21,6,2,2023,7,0
2023-02-20,Furniture,43.0,121.95,0,89.97,0,2,2023,8,0
2023-02-21,Furniture,48.0,121.95,0,76.36,1,2,2023,8,0
2023-02-22,Furniture,38.0,121.95,0,80.72,2,2,2023,8,0
2023-02-23,Furniture,53.0,121.95,0,72.52,3,2,2023,8,0
2023-02-24,Furniture,50.0,121.95,0,85.26,4,2,2023,8,0
2023-02-25,Furniture,64.0,121.95,0,87.1,5,2,2023,8,0
2023-02-26,Furniture,59.0,121.95,0,78.27,6,2,2023,8,0
2023-02-27,Furniture,46.0,121.95,0,90.8,0,2,2023,9,0
2023-02-28,Furniture,43.0,121.95,0,80.4,1,2,2023,9,0
2023-03-01,Furniture,47.0,121.95,0,82.64,2,3,2023,9,0
2023-03-02,Furniture,45.0,121.95,0,85.3,3,3,2023,9,0
2023-03-03,Furniture,51.0,121.95,0,93.01,4,3,2023,9,0
2023-03-04,Furniture,70.0,121.95,0,81.07,5,3,2023,9,0
2023-03-05,Furniture,60.0,121.95,0,87.14,6,3,2023,9,0
2023-03-06,Furniture,43.0,121.95,0,89.86,0,3,2023,10,0
2023-03-07,Furniture,40.0,121.95,0,89.12,1,3,2023,10,0
2023-03-08,Furniture,51.0,121.95,0,89.59,2,3,2023,10,0
2023-03-09,Furniture,45.0,121.95,0,90.65,3,3,2023,10,0
2023-03-10,Furniture,63.0,121.95,0,84.33,4,3,2023,10,0
2023-03-11,Furniture,64.0,121.95,0,95.79,5,3,2023,10,0
2023-03-12,Furniture,61.0,121.95,0,87.04,6,3,2023,10,0
2023-03-13,Furniture,47.0,121.95,0,86.6,0,3,2023,11,0
2023-03-14,Furniture,53.0,121.95,0,94.78,1,3,2023,11,0
2023-03-15,Furniture,37.0,121.95,0,85.1,2,3,2023,11,0
2023-03-16,Furniture,48.0,121.95,0,90.05,3,3,2023,11,0
2023-03-17,Furniture,53.0,121.95,0,85.02,4,3,2023,11,0
2023-03-18,Furniture,61.0,121.95,0,101.4,5,3,2023,11,0
2023-03-19,Furniture,62.0,121.95,0,100.51,6,3,2023,11,0
2023-03-20,Furniture,46.0,121.95,0,88.56,0,3,2023,12,0
2023-03-21,Furniture,46.0,121.95,0,91.85,1,3,2023,12,0
2023-03-22,Furniture,45.0,121.95,0,89.4,2,3,2023,12,0
2023-03-23,Furniture,43.0,121.95,0,87.75,3,3,2023,12,0
2023-03-24,Furniture,56.0,121.95,0,90.2,4,3,2023,12,0
2023-03-25,Furniture,66.0,121.95,0,89.49,5,3,2023,12,0
2023-03-26,Furniture,59.0,121.95,0,82.17,6,3,2023,12,0
2023-03-27,Furniture,54.0,121.95,0,91.15,0,3,2023,13,0
2023-03-28,Furniture,51.0,121.95,0,89.68,1,3,2023,13,0
2023-03-29,Furniture,48.0,121.95,0,91.5,2,3,2023,13,0
2023-03-30,Furniture,51.0,121.95,0,89.58,3,3,2023,13,0
2023-03-31,Furniture,55.0,121.95,0,88.19,4,3,2023,13,0
2023-04-01,Furniture,68.0,121.95,0,94.37,5,4,2023,13,0
2023-04-02,Furniture,69.0,121.95,0,92.66,6,4,2023,13,0
2023-04-03,Furniture,50.0,121.95,0,96.96,0,4,2023,14,0
2023-04-04,Furniture,44.0,121.95,0,92.43,1,4,2023,14,0
2023-04-05,Furniture,45.0,121.95,0,88.93,2,4,2023,14,0
2023-04-06,Furniture,50.0,121.95,0,92.95,3,4,2023,14,0
2023-04-07,Furniture,58.0,121.95,0,79.9,4,4,2023,14,0
2023-04-08,Furniture,62.0,121.95,0,100.25,5,4,2023,14,0
2023-04-09,Furniture,59.0,121.95,0,91.02,6,4,2023,14,0
2023-04-10,Furniture,53.0,121.95,0,100.47,0,4,2023,15,0
2023-04-11,Furniture,42.0,121.95,0,85.09,1,4,2023,15,0
2023-04-12,Furniture,42.0,121.95,0,83.73,2,4,2023,15,0
2023-04-13,Furniture,43.0,121.95,0,91.01,3,4,2023,15,0
2023-04-14,Furniture,50.0,121.95,0,90.85,4,4,2023,15,0
2023-04-15,Furniture,68.0,121.95,0,90.58,5,4,2023,15,0
2023-04-16,Furniture,67.0,121.95,0,89.65,6,4,2023,15,0
2023-04-17,Furniture,46.0,121.95,0,85.4,0,4,2023,16,0
2023-04-18,Furniture,47.0,121.95,0,80.92,1,4,2023,16,0
2023-04-19,Furniture,45.0,121.95,0,89.56,2,4,2023,16,0
2023-04-20,Furniture,43.0,121.95,0,81.52,3,4,2023,16,0
2023-04-21,Furniture,64.0,121.95,0,80.83,4,4,2023,16,0
2023-04-22,Furniture,68.0,121.95,0,85.57,5,4,2023,16,0
2023-04-23,Furniture,62.0,121.95,0,89.38,6,4,2023,16,0
2023-04-24,Furniture,43.0,121.95,0,96.91,0,4,2023,17,0
2023-04-25,Furniture,44.0,121.95,0,91.6,1,4,2023,17,0
2023-04-26,Furniture,42.0,121.95,0,93.59,2,4,2023,17,0
2023-04-27,Furniture,47.0,121.95,0,89.4,3,4,2023,17,0
2023-04-28,Furniture,55.0,121.95,0,87.67,4,4,2023,17,0
2023-04-29,Furniture,59.0,121.95,0,98.05,5,4,2023,17,0
2023-04-30,Furniture,53.0,121.95,0,78.59,6,4,2023,17,0
2023-05-01,Furniture,53.0,121.95,0,82.8,0,5,2023,18,0
2023-05-02,Furniture,45.0,121.95,0,82.85,1,5,2023,18,0
2023-05-03,Furniture,45.0,121.95,0,88.64,2,5,2023,18,0
2023-05-04,Furniture,45.0,121.95,0,78.92,3,5,2023,18,0
2023-05-05,Furniture,46.0,121.95,0,87.25,4,5,2023,18,0
2023-05-06,Furniture,60.0,121.95,0,85.95,5,5,2023,18,0
2023-05-07,Furniture,57.0,121.95,0,86.73,6,5,2023,18,0
2023-05-08,Furniture,47.0,121.95,0,86.24,0,5,2023,19,0
2023-05-09,Furniture,47.0,121.95,0,89.54,1,5,2023,19,0
2023-05-10,Furniture,46.0,121.95,0,81.18,2,5,2023,19,0
2023-05-11,Furniture,49.0,121.95,0,83.65,3,5,2023,19,0
2023-05-12,Furniture,59.0,121.95,0,76.87,4,5,2023,19,0
2023-05-13,Furniture,61.0,121.95,0,75.28,5,5,2023,19,0
2023-05-14,Furniture,63.0,121.95,0,88.47,6,5,2023,19,0
2023-05-15,Furniture,46.0,121.95,0,75.12,0,5,2023,20,0
2023-05-16,Furniture,36.0,121.95,0,81.91,1,5,2023,20,0
2023-05-17,Furniture,42.0,121.95,0,80.88,2,5,2023,20,0
2023-05-18,Furniture,42.0,121.95,0,83.61,3,5,2023,20,0
2023-05-19,Furniture,52.0,121.95,0,68.94,4,5,2023,20,0
2023-05-20,Furniture,54.0,121.95,0,81.18,5,5,2023,20,0
2023-05-21,Furniture,59.0,121.95,0,75.92,6,5,2023,20,0
2023-05-22,Furniture,46.0,121.95,0,72.68,0,5,2023,21,0
2023-05-23,Furniture,46.0,121.95,0,73.9,1,5,2023,21,0
2023-05-24,Furniture,47.0,121.95,0,79.8,2,5,2023,21,0
2023-05-25,Furniture,38.0,121.95,0,77.72,3,5,2023,21,0
2023-05-26,Furniture,45.0,121.95,0,72.87,4,5,2023,21,0
2023-05-27,Furniture,70.0,121.95,0,67.26,5,5,2023,21,0
2023-05-28,Furniture,60.0,121.95,0,67.04,6,5,2023,21,0
2023-05-29,Furniture,43.0,121.95,0,75.57,0,5,2023,22,0
2023-05-30,Furniture,41.0,121.95,0,64.84,1,5,2023,22,0
2023-05-31,Furniture,40.0,121.95,0,70.05,2,5,2023,22,0
2023-06-01,Furniture,36.0,121.95,0,83.46,3,6,2023,22,0
2023-06-02,Furniture,45.0,121.95,0,71.75,4,6,2023,22,0
2023-06-03,Furniture,55.0,121.95,0,72.56,5,6,2023,22,0
2023-06-04,Furniture,51.0,121.95,0,62.93,6,6,2023,22,0
2023-06-05,Furniture,39.0,121.95,0,61.48,0,6,2023,23,0
2023-06-06,Furniture,48.0,121.95,0,70.98,1,6,2023,23,0
2023-06-07,Furniture,38.0,121.95,0,64.96,2,6,2023,23,0
2023-06-08,Furniture,42.0,121.95,0,71.61,3,6,2023,23,0
2023-06-09,Furniture,48.0,121.95,0,65.82,4,6,2023,23,0
2023-06-10,Furniture,56.0,121.95,0,82.25,5,6,2023,23,0
2023-06-11,Furniture,50.0,121.95,0,61.46,6,6,2023,23,0
2023-06-12,Furniture,44.0,121.95,0,65.12,0,6,2023,24,0
2023-06-13,Furniture,40.0,121.95,0,58.55,1,6,2023,24,0
2023-06-14,Furniture,34.0,121.95,0,67.53,2,6,2023,24,0
2023-06-15,Furniture,40.0,121.95,0,63.91,3,6,2023,24,0
2023-06-16,Furniture,45.0,121.95,0,56.24,4,6,2023,24,0
2023-06-17,Furniture,51.0,121.95,0,58.79,5,6,2023,24,0
2023-06-18,Furniture,53.0,121.95,0,66.57,6,6,2023,24,0
2023-06-19,Furniture,40.0,121.95,0,65.3,0,6,2023,25,0
2023-06-20,Furniture,39.0,121.95,0,51.29,1,6,2023,25,0
2023-06-21,Furniture,38.0,121.95,0,55.36,2,6,2023,25,0
2023-06-22,Furniture,39.0,121.95,0,66.12,3,6,2023,25,0
2023-06-23,Furniture,36.0,121.95,0,55.5,4,6,2023,25,0
2023-06-24,Furniture,53.0,121.95,0,56.57,5,6,2023,25,0
2023-06-25,Furniture,51.0,121.95,0,60.1,6,6,2023,25,0
2023-06-26,Furniture,34.0,121.95,0,47.62,0,6,2023,26,0
2023-06-27,Furniture,37.0,121.95,0,48.9,1,6,2023,26,0
2023-06-28,Furniture,37.0,121.95,0,51.29,2,6,2023,26,0
2023-06-29,Furniture,41.0,121.95,0,58.24,3,6,2023,26,0
2023-06-30,Furniture,4.4,121.95,0,56.63,4,6,2023,26,0
2023-07-01,Furniture,50.0,121.95,0,54.44,5,7,2023,26,0
2023-07-02,Furniture,51.0,121.95,0,49.46,6,7,2023,26,0
2023-07-03,Furniture,35.0,121.95,0,55.12,0,7,2023,27,0
2023-07-04,Furniture,79.0,108.05,1,48.02,1,7,2023,27,1
2023-07-05,Furniture,51.0,108.05,1,50.98,2,7,2023,27,0
2023-07-06,Furniture,61.0,108.05,1,51.96,3,7,2023,27,0
2023-07-07,Furniture,56.0,108.05,1,55.2,4,7,2023,27,0
2023-07-08,Furniture,78.0,108.05,1,45.75,5,7,2023,27,0
2023-07-09,Furniture,71.0,108.05,1,43.54,6,7,2023,27,0
2023-07-10,Furniture,82.0,81.51,1,51.14,0,7,2023,28,0
2023-07-11,Furniture,60.0,91.99,1,50.85,1,7,2023,28,0
2023-07-12,Furniture,63.0,91.99,1,40.59,2,7,2023,28,0
2023-07-13,Furniture,66.0,91.99,1,37.11,3,7,2023,28,0
2023-07-14,Furniture,77.0,91.99,1,48.05,4,7,2023,28,0
2023-07-15,Furniture,78.0,91.99,1,33.08,5,7,2023,28,0
2023-07-16,Furniture,46.0,121.95,0,32.16,6,7,2023,28,0
2023-07-17,Furniture,45.0,106.09,1,38.61,0,7,2023,29,0
2023-07-18,Furniture,49.0,106.09,1,39.3,1,7,2023,29,0
2023-07-19,Furniture,45.0,106.09,1,32.83,2,7,2023,29,0
2023-07-20,Furniture,57.0,106.09,1,38.59,3,7,2023,29,0
2023-07-21,Furniture,39.0,121.95,0,38.16,4,7,2023,29,0
2023-07-22,Furniture,45.0,121.95,0,33.77,5,7,2023,29,0
2023-07-23,Furniture,47.0,121.95,0,45.7,6,7,2023,29,0
2023-07-24,Furniture,31.0,121.95,0,37.04,0,7,2023,30,0
2023-07-25,Furniture,33.0,121.95,0,39.9,1,7,2023,30,0
2023-07-26,Furniture,31.0,121.95,0,26.34,2,7,2023,30,0
2023-07-27,Furniture,32.0,121.95,0,25.68,3,7,2023,30,0
2023-07-28,Furniture,40.0,121.95,0,34.68,4,7,2023,30,0
2023-07-29,Furniture,49.0,121.95,0,41.04,5,7,2023,30,0
2023-07-30,Furniture,39.0,121.95,0,26.1,6,7,2023,30,0
2023-07-31,Furniture,33.0,121.95,0,31.27,0,7,2023,31,0
2023-08-01,Furniture,31.0,121.95,0,23.77,1,8,2023,31,0
2023-08-02,Furniture,30.0,121.95,0,25.76,2,8,2023,31,0
2023-08-03,Furniture,32.0,121.95,0,29.74,3,8,2023,31,0
2023-08-04,Furniture,34.0,121.95,0,25.73,4,8,2023,31,0
2023-08-05,Furniture,29.0,121.95,0,21.09,5,8,2023,31,0
2023-08-06,Furniture,44.0,121.95,0,20.41,6,8,2023,31,0
2023-08-07,Furniture,28.0,121.95,0,17.06,0,8,2023,32,0
2023-08-08,Furniture,28.0,121.95,0,28.32,1,8,2023,32,0
2023-08-09,Furniture,28.0,121.95,0,28.38,2,8,2023,32,0
2023-08-10,Furniture,28.0,121.95,0,27.81,3,8,2023,32,0
2023-08-11,Furniture,35.0,121.95,0,19.77,4,8,2023,32,0
2023-08-12,Furniture,39.0,121.95,0,28.82,5,8,2023,32,0
2023-08-13,Furniture,36.0,121.95,0,26.81,6,8,2023,32,0
2023-08-14,Furniture,29.0,121.95,0,22.81,0,8,2023,33,0
2023-08-15,Furniture,28.0,121.95,0,21.48,1,8,2023,33,0
2023-08-16,Furniture,30.0,121.95,0,18.53,2,8,2023,33,0
2023-08-17,Furniture,26.0,121.95,0,22.25,3,8,2023,33,0
2023-08-18,Furniture,31.0,121.95,0,28.9,4,8,2023,33,0
2023-08-19,Furniture,40.0,121.95,0,26.04,5,8,2023,33,0
2023-08-20,Furniture,35.0,121.95,0,18.61,6,8,2023,33,0
2023-08-21,Furniture,26.0,121.95,0,22.14,0,8,2023,34,0
2023-08-22,Furniture,26.0,121.95,0,13.5,1,8,2023,34,0
2023-08-23,Furniture,27.0,121.95,0,22.22,2,8,2023,34,0
2023-08-24,Furniture,28.0,121.95,0,14.0,3,8,2023,34,0
2023-08-25,Furniture,32.0,121.95,0,21.19,4,8,2023,34,0
2023-08-26,Furniture,33.0,121.95,0,32.18,5,8,2023,34,0
2023-08-27,Furniture,38.0,121.95,0,14.1,6,8,2023,34,0
2023-08-28,Furniture,30.0,121.95,0,31.18,0,8,2023,35,0
2023-08-29,Furniture,22.0,121.95,0,18.64,1,8,2023,35,0
2023-08-30,Furniture,23.0,121.95,0,12.08,2,8,2023,35,0
2023-08-31,Furniture,30.0,121.95,0,11.5,3,8,2023,35,0
2023-09-01,Furniture,35.0,121.95,0,26.96,4,9,2023,35,0
2023-09-02,Furniture,30.0,121.95,0,17.26,5,9,2023,35,0
2023-09-03,Furniture,37.0,121.95,0,11.65,6,9,2023,35,0
2023-09-04,Furniture,30.0,121.95,0,13.15,0,9,2023,36,0
2023-09-05,Furniture,,121.95,0,16.02,1,9,2023,36,0
2023-09-06,Furniture,29.0,121.95,0,13.53,2,9,2023,36,0
2023-09-07,Furniture,26.0,121.95,0,15.03,3,9,2023,36,0
2023-09-08,Furniture,31.0,121.95,0,21.9,4,9,2023,36,0
2023-09-09,Furniture,33.0,121.95,0,7.13,5,9,2023,36,0
2023-09-10,Furniture,37.0,121.95,0,15.75,6,9,2023,36,0
2023-09-11,Furniture,28.0,121.95,0,11.93,0,9,2023,37,0
2023-09-12,Furniture,29.0,121.95,0,9.57,1,9,2023,37,0
2023-09-13,Furniture,51.0,94.77,1,17.21,2,9,2023,37,0
2023-09-14,Furniture,48.0,94.77,1,4.34,3,9,2023,37,0
2023-09-15,Furniture,69.0,94.77,1,-0.37,4,9,2023,37,0
2023-09-16,Furniture,69.0,94.77,1,12.41,5,9,2023,37,0
2023-09-17,Furniture,64.0,94.77,1,10.42,6,9,2023,37,0
2023-09-18,Furniture,24.0,121.95,0,4.2,0,9,2023,38,0
2023-09-19,Furniture,22.0,121.95,0,2.26,1,9,2023,38,0
2023-09-20,Furniture,22.0,121.95,0,20.34,2,9,2023,38,0
2023-09-21,Furniture,24.0,121.95,0,12.88,3,9,2023,38,0
2023-09-22,Furniture,33.0,121.95,0,10.55,4,9,2023,38,0
2023-09-23,Furniture,35.0,121.95,0,21.33,5,9,2023,38,0
2023-09-24,Furniture,32.0,121.95,0,15.38,6,9,2023,38,0
2023-09-25,Furniture,25.0,121.95,0,19.04,0,9,2023,39,0
2023-09-26,Furniture,24.0,121.95,0,4.23,1,9,2023,39,0
2023-09-27,Furniture,26.0,121.95,0,4.0,2,9,2023,39,0
2023-09-28,Furniture,24.0,121.95,0,13.13,3,9,2023,39,0
2023-09-29,Furniture,30.0,121.95,0,12.09,4,9,2023,39,0
2023-09-30,Furniture,35.0,121.95,0,16.25,5,9,2023,39,0
2023-10-01,Furniture,31.0,121.95,0,1.85,6,10,2023,39,0
2023-10-02,Furniture,29.0,121.95,0,13.53,0,10,2023,40,0
2023-10-03,Furniture,24.0,121.95,0,14.98,1,10,2023,40,0
2023-10-04,Furniture,23.0,121.95,0,14.74,2,10,2023,40,0
2023-10-05,Furniture,28.0,121.95,0,8.07,3,10,2023,40,0
2023-10-06,Furniture,30.0,121.95,0,12.76,4,10,2023,40,0
2023-10-07,Furniture,35.0,121.95,0,6.35,5,10,2023,40,0
2023-10-08,Furniture,30.0,121.95,0,8.85,6,10,2023,40,0
2023-10-09,Furniture,27.0,121.95,0,5.19,0,10,2023,41,0
2023-10-10,Furniture,29.0,121.95,0,6.71,1,10,2023,41,0
2023-10-11,Furniture,22.0,121.95,0,9.42,2,10,2023,41,0
2023-10-12,Furniture,27.0,121.95,0,8.29,3,10,2023,41,0
2023-10-13,Furniture,28.0,121.95,0,7.09,4,10,2023,41,0
2023-10-14,Furniture,42.0,121.95,0,4.54,5,10,2023,41,0
2023-10-15,Furniture,37.0,121.95,0,21.0,6,10,2023,41,0
2023-10-16,Furniture,26.0,121.95,0,8.87,0,10,2023,42,0
2023-10-17,Furniture,23.0,121.95,0,13.2,1,10,2023,42,0
2023-10-18,Furniture,23.0,121.95,0,2.96,2,10,2023,42,0
2023-10-19,Furniture,28.0,121.95,0,18.75,3,10,2023,42,0
2023-10-20,Furniture,27.0,121.95,0,13.01,4,10,2023,42,0
2023-10-21,Furniture,31.0,121.95,0,10.19,5,10,2023,42,0
2023-10-22,Furniture,34.0,121.95,0,10.47,6,10,2023,42,0
2023-10-23,Furniture,26.0,121.95,0,17.25,0,10,2023,43,0
2023-10-24,Furniture,26.0,121.95,0,-1.6,1,10,2023,43,0
2023-10-25,Furniture,25.0,121.95,0,9.31,2,10,2023,43,0
2023-10-26,Furniture,29.0,121.95,0,13.12,3,10,2023,43,0
2023-10-27,Furniture,29.0,121.95,0,13.36,4,10,2023,43,0
2023-10-28,Furniture,,121.95,0,26.85,5,10,2023,43,0
2023-10-29,Furniture,36.0,121.95,0,12.95,6,10,2023,43,0
2023-10-30,Furniture,28.0,121.95,0,19.92,0,10,2023,44,0
2023-10-31,Furniture,43.0,121.95,0,24.36,1,10,2023,44,1
2023-11-01,Furniture,25.0,121.95,0,19.0,2,11,2023,44,0
2023-11-02,Furniture,26.0,121.95,0,12.64,3,11,2023,44,0
2023-11-03,Furniture,27.0,121.95,0,9.95,4,11,2023,44,0
2023-11-04,Furniture,30.0,121.95,0,20.48,5,11,2023,44,0
2023-11-05,Furniture,35.0,121.95,0,25.37,6,11,2023,44,0
2023-11-06,Furniture,27.0,121.95,0,20.27,0,11,2023,45,0
2023-11-07,Furniture,25.0,121.95,0,24.11,1,11,2023,45,0
2023-11-08,Furniture,25.0,121.95,0,31.32,2,11,2023,45,0
2023-11-09,Furniture,58.0,95.54,1,22.98,3,11,2023,45,0
2023-11-10,Furniture,63.0,95.54,1,13.72,4,11,2023,45,0
2023-11-11,Furniture,61.0,95.54,1,19.92,5,11,2023,45,0
2023-11-12,Furniture,64.0,95.54,1,26.97,6,11,2023,45,0
2023-11-13,Furniture,53.0,95.54,1,19.34,0,11,2023,46,0
2023-11-14,Furniture,26.0,121.95,0,28.58,1,11,2023,46,0
2023-11-15,Furniture,26.0,121.95,0,21.2,2,11,2023,46,0
2023-11-16,Furniture,29.0,121.95,0,23.69,3,11,2023,46,0
2023-11-17,Furniture,37.0,121.95,0,20.76,4,11,2023,46,0
2023-11-18,Furniture,42.0,121.95,0,23.82,5,11,2023,46,0
2023-11-19,Furniture,36.0,121.95,0,24.6,6,11,2023,46,0
2023-11-20,Furniture,30.0,121.95,0,16.01,0,11,2023,47,0
2023-11-21,Furniture,29.0,121.95,0,22.37,1,11,2023,47,0
2023-11-22,Furniture,26.0,121.95,0,18.95,2,11,2023,47,0
2023-11-23,Furniture,65.0,121.95,0,23.63,3,11,2023,47,1
2023-11-24,Furniture,94.0,121.95,0,22.24,4,11,2023,47,1
2023-11-25,Furniture,44.0,121.95,0,31.83,5,11,2023,47,0
2023-11-26,Furniture,44.0,121.95,0,32.45,6,11,2023,47,0
2023-11-27,Furniture,29.0,121.95,0,30.7,0,11,2023,48,0
2023-11-28,Furniture,28.0,121.95,0,22.14,1,11,2023,48,0
2023-11-29,Furniture,32.0,121.95,0,28.57,2,11,2023,48,0
2023-11-30,Furniture,35.0,121.95,0,22.92,3,11,2023,48,0
2023-12-01,Furniture,33.0,121.95,0,29.51,4,12,2023,48,0
2023-12-02,Furniture,41.0,121.95,0,34.09,5,12,2023,48,0
2023-12-03,Furniture,41.0,121.95,0,36.42,6,12,2023,48,0
2023-12-04,Furniture,30.0,121.95,0,34.44,0,12,2023,49,0
2023-12-05,Furniture,32.0,121.95,0,38.98,1,12,2023,49,0
2023-12-06,Furniture,29.0,121.95,0,34.61,2,12,2023,49,0
2023-12-07,Furniture,31.0,121.95,0,32.77,3,12,2023,49,0
2023-12-08,Furniture,37.0,121.95,0,38.94,4,12,2023,49,0
2023-12-09,Furniture,38.0,121.95,0,39.74,5,12,2023,49,0
2023-12-10,Furniture,36.0,121.95,0,33.23,6,12,2023,49,0
2023-12-11,Furniture,66.0,91.9,1,38.39,0,12,2023,50,0
2023-12-12,Furniture,57.0,91.9,1,35.68,1,12,2023,50,0
2023-12-13,Furniture,71.0,91.9,1,27.76,2,12,2023,50,0
2023-12-14,Furniture,39.0,121.95,0,40.66,3,12,2023,50,0
2023-12-15,Furniture,37.0,121.95,0,32.65,4,12,2023,50,0
2023-12-16,Furniture,53.0,121.95,0,41.43,5,12,2023,50,0
2023-12-17,Furniture,85.0,96.14,1,32.78,6,12,2023,50,0
2023-12-18,Furniture,58.0,96.14,1,37.52,0,12,2023,51,0
2023-12-19,Furniture,48.0,96.14,1,39.63,1,12,2023,51,0
2023-12-20,Furniture,63.0,96.14,1,48.48,2,12,2023,51,0
2023-12-21,Furniture,63.0,96.14,1,40.48,3,12,2023,51,0
2023-12-22,Furniture,75.0,96.14,1,38.45,4,12,2023,51,0
2023-12-23,Furniture,82.0,96.14,1,46.33,5,12,2023,51,0
2023-12-24,Furniture,42.0,121.95,0,44.11,6,12,2023,51,0
2023-12-25,Furniture,85.0,121.95,0,49.83,0,12,2023,52,1
2023-12-26,Furniture,66.0,121.95,0,41.5,1,12,2023,52,1
