date,product,sales,price,is_promotion,weather_index,day_of_week,month,year,week_of_year,is_holiday,price_ratio,quarter,is_weekend,day_of_year,trend_index,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,product_id
2023-06-19,Groceries,282.0,185.37,0,66.98,0,6,2023,25,0,1.017097477131108,2,0,170,899,365.0,248.0,257.0,299.0,294.85714285714283,50.33695981889895,306.8333333333333,50.78900460243071,0.23030567023061269,-0.9731183372332618,-0.4482293417404115,0.8939185965192565,0.6420547132365634,-0.7666588193001593,6
2023-06-20,Groceries,265.0,185.37,0,43.7,1,6,2023,25,0,1.017097477131108,2,0,171,900,282.0,287.0,250.0,254.0,299.7142857142857,46.56076418944053,303.7,49.251045849213725,0.21352091543979704,-0.9769384927771815,-0.4171936026123187,0.908817637339502,0.6016240632249207,-0.7987793728863662,6
2023-06-21,Groceries,234.0,185.37,0,52.41,2,6,2023,25,0,1.017097477131108,2,0,172,901,265.0,242.0,264.0,281.0,296.57142857142856,48.27303299240311,299.96666666666664,47.72441241366781,0.19667288979357783,-0.9804691603616318,-0.38566340624360995,0.9226395488404864,0.559589262410179,-0.8287700871745021,6
2023-06-22,Groceries,293.0,185.37,0,56.54,3,6,2023,25,0,1.017097477131108,2,0,173,902,234.0,262.0,299.0,307.0,295.42857142857144,49.84929669466065,297.8,49.22180621326804,0.17976658572556242,-0.9837092937736097,-0.3536761221763722,0.935367949313148,0.5160623910158596,-0.8565509959009995,6
2023-06-23,Groceries,315.0,185.37,0,50.4,4,6,2023,25,0,1.017097477131108,2,0,174,903,293.0,301.0,374.0,275.0,299.85714285714283,47.71592526410287,299.1,48.53534083886493,0.16280701293851763,-0.9866579328916569,-0.3212696616923661,0.9469877530760747,0.47115950767386294,-0.8820480249558541,6
2023-06-24,Groceries,395.0,185.37,0,53.86,5,6,2023,25,0,1.017097477131108,2,1,175,904,315.0,359.0,318.0,379.0,301.85714285714283,48.06394550120479,300.23333333333335,48.495064329968486,0.14579919691987603,-0.9893142039703662,-0.28848243288061165,0.9574851883550384,0.4250003399695577,-0.9051931898913957,6
2023-06-25,Groceries,335.0,185.37,0,53.84,6,6,2023,25,0,1.017097477131108,2,1,176,905,395.0,365.0,364.0,383.0,307.0,56.40035460881367,303.1666666666667,51.48758359418111,0.12874817745258268,-0.9916773198992898,-0.25535329511619076,0.9668478136052766,0.3777079652039669,-0.925924777193849,6
2023-06-26,Groceries,236.0,185.37,0,50.49,0,6,2023,26,0,1.017097477131108,2,0,177,906,335.0,282.0,248.0,265.0,302.7142857142857,52.24530054054007,305.1666666666667,51.521059191653485,0.11165900712169516,-0.993746580436178,-0.22192151300416682,0.9750645322571945,0.32940848222453706,-0.944187508834197,6
2023-06-27,Groceries,264.0,185.37,0,53.42,1,6,2023,26,0,1.017097477131108,2,0,178,907,236.0,265.0,287.0,239.0,296.14285714285717,57.87465931196585,300.4,51.06763601612892,0.09453674981720049,-0.9955213724144751,-0.18822670984324663,0.9821256058680001,0.2802306751992145,-0.959932689659745,6
2023-06-28,Groceries,289.0,185.37,0,55.55,2,6,2023,26,0,1.017097477131108,2,0,179,908,264.0,234.0,242.0,282.0,296.0,57.965506984757106,296.43333333333334,49.010683798909994,0.07738647923346482,-0.997001169925015,-0.1543088206642846,0.988022665663697,0.2303056702306156,-0.9731183372332611,6
2023-06-29,Groceries,281.0,185.37,0,50.54,3,6,2023,26,0,1.017097477131108,2,0,180,909,289.0,293.0,262.0,250.0,303.85714285714283,51.531312718347465,297.23333333333335,48.674629328119636,0.06021327736579174,-0.9981855344718588,-0.12020804489935019,0.9927487224577405,0.17976658572556364,-0.9837092937736095,6
2023-06-30,Groceries,311.0,185.37,0,48.77,4,6,2023,26,0,1.017097477131108,2,0,181,910,281.0,315.0,301.0,312.0,302.14285714285717,52.14859720525681,298.6333333333333,47.53255387795697,0.04302223300453152,-0.99907411510223,-0.08596479873744857,0.9962981749346076,0.12874817745258038,-0.9916773198992901,6
2023-07-01,Groceries,336.0,185.37,0,49.52,5,7,2023,26,0,1.017097477131108,3,1,182,911,311.0,395.0,359.0,360.0,301.57142857142856,52.00595204030954,299.6,47.47747197174204,0.02581844022713446,-0.9996666485105111,-0.05161966722325693,0.9986668162884758,0.07738647923346073,-0.9970011699250153,6
2023-07-02,Groceries,406.0,185.37,0,49.62,6,7,2023,26,0,1.017097477131108,3,1,183,912,336.0,335.0,365.0,376.0,293.14285714285717,36.93881685268377,302.46666666666664,46.97301744423135,0.008606996888690521,-0.9999629591162655,-0.017213356155838928,0.9998518392091161,0.025818440227135683,-0.9996666485105111,6
2023-07-03,Groceries,249.0,185.37,0,40.27,0,7,2023,27,0,1.017097477131108,3,0,184,913,406.0,236.0,282.0,257.0,303.2857142857143,55.454829322954595,305.6,50.624104930358804,-0.008606996888689296,-0.9999629591162655,0.017213356155836478,0.9998518392091161,-0.025818440227124907,-0.9996666485105115,6
2023-07-04,Groceries,350.0,185.37,0,50.59,1,7,2023,27,1,1.017097477131108,3,0,185,914,249.0,264.0,265.0,250.0,305.14285714285717,52.988767902353175,301.9,50.56736715204406,-0.025818440227133234,-0.9996666485105112,0.051619667223254485,0.9986668162884759,-0.07738647923346416,-0.997001169925015,6
2023-07-05,Groceries,350.0,185.37,0,45.34,2,7,2023,27,0,1.017097477131108,3,0,186,915,350.0,289.0,234.0,264.0,317.42857142857144,51.81652613744305,301.03333333333336,49.46436079143968,-0.04302223300452852,-0.9990741151022301,0.08596479873744259,0.9962981749346081,-0.12874817745257675,-0.9916773198992905,6
2023-07-06,Groceries,236.0,185.37,0,53.21,3,7,2023,27,0,1.017097477131108,3,0,187,916,350.0,281.0,293.0,299.0,326.14285714285717,51.36609962296274,304.1333333333333,49.52375489450037,-0.06021327736579051,-0.9981855344718588,0.12020804489934776,0.9927487224577407,-0.17976658572556,-0.9837092937736102,6
2023-07-07,Groceries,349.0,185.37,0,49.17,4,7,2023,27,0,1.017097477131108,3,0,188,917,236.0,311.0,315.0,374.0,319.7142857142857,60.040859103652906,303.6666666666667,50.113893271732024,-0.0773864792334636,-0.9970011699250151,0.1543088206642822,0.9880226656636975,-0.2303056702306051,-0.9731183372332636,6
2023-07-08,Groceries,380.0,185.37,0,51.38,5,7,2023,27,0,1.017097477131108,3,1,189,918,349.0,336.0,395.0,318.0,325.14285714285717,60.834279183774875,306.5,50.19668212692652,-0.09453674981719927,-0.9955213724144752,0.18822670984324422,0.9821256058680006,-0.28023067519921785,-0.9599326896597441,6
2023-07-09,Groceries,381.0,185.37,0,39.8,6,7,2023,27,0,1.017097477131108,3,1,190,919,380.0,406.0,335.0,364.0,331.42857142857144,64.31655344947359,309.2,51.92793414750458,-0.11165900712169395,-0.9937465804361781,0.22192151300416443,0.975064532257195,-0.3294084822245269,-0.9441875088342006,6
2023-07-10,Groceries,283.0,185.37,0,42.31,0,7,2023,28,0,1.017097477131108,3,0,191,920,381.0,249.0,236.0,248.0,327.85714285714283,60.03728999943397,309.43333333333334,52.24391291606703,-0.1287481774525815,-0.9916773198992899,0.2553532951161884,0.9668478136052772,-0.3777079652039635,-0.9259247771938504,6
2023-07-11,Groceries,262.0,185.37,0,37.28,1,7,2023,28,0,1.017097477131108,3,0,192,921,283.0,350.0,264.0,287.0,332.7142857142857,53.627462758410545,308.26666666666665,52.43645305696588,-0.1457991969198748,-0.9893142039703663,0.28848243288060926,0.9574851883550392,-0.42500033996954795,-0.9051931898914003,6
2023-07-12,Groceries,240.0,185.37,0,39.28,2,7,2023,28,0,1.017097477131108,3,0,193,922,262.0,350.0,289.0,242.0,320.14285714285717,58.950342298775475,304.8666666666667,52.00313872048095,-0.1628070129385164,-0.9866579328916572,0.32126966169236376,0.9469877530760755,-0.471159507673866,-0.8820480249558525,6
2023-07-13,Groceries,274.0,185.37,0,48.39,3,7,2023,28,0,1.017097477131108,3,0,194,923,240.0,236.0,281.0,262.0,304.42857142857144,64.1011106062314,304.6,52.32432018439032,-0.17976658572556123,-0.9837092937736099,0.3536761221763699,0.9353679493131489,-0.5160623910158504,-0.856550995901005,6
2023-07-14,Groceries,292.0,185.37,0,48.9,4,7,2023,28,0,1.017097477131108,3,0,195,924,274.0,349.0,311.0,301.0,309.85714285714283,58.72372766162009,304.1666666666667,52.5285363058667,-0.1966728897935766,-0.980469160361632,0.38566340624360773,0.9226395488404874,-0.5595892624101702,-0.8287700871745081,6
2023-07-15,Groceries,479.0,155.33,1,35.05,5,7,2023,28,0,0.8522724881198414,3,1,196,925,292.0,380.0,336.0,359.0,301.7142857142857,56.293025872701946,305.8333333333333,51.26609643495532,-0.21352091543979584,-0.9769384927771817,0.41719360261231647,0.9088176373395032,-0.6016240632249235,-0.7987793728863642,6
2023-07-16,Groceries,479.0,155.33,1,37.83,6,7,2023,28,0,0.8522724881198414,3,1,197,926,479.0,381.0,406.0,365.0,315.85714285714283,84.57231338018447,313.06666666666666,59.5135066288684,-0.2303056702306115,-0.9731183372332621,0.4482293417404093,0.8939185965192576,-0.6420547132365606,-0.7666588193001617,6
2023-07-17,Groceries,479.0,155.33,1,39.07,0,7,2023,29,0,0.8522724881198414,3,0,198,927,479.0,283.0,249.0,282.0,329.85714285714283,103.21083368753561,319.0,66.70728647580808,-0.24702218048093438,-0.9690098257244065,0.47873384011578624,0.8779600847008894,-0.6807734094770147,-0.7324940716135803,6
2023-07-18,Groceries,456.0,155.33,1,41.72,1,7,2023,29,0,0.8522724881198414,3,0,199,928,479.0,262.0,350.0,265.0,357.85714285714283,114.36408027498328,323.0,72.5320381054066,-0.2636654927280072,-0.9646141756912435,0.5086709438521044,0.8609610158889943,-0.7176769136759569,-0.6963762255968774,6
2023-07-19,Groceries,470.0,155.33,1,29.33,2,7,2023,29,0,0.8522724881198414,3,0,200,929,456.0,240.0,350.0,234.0,385.57142857142856,110.71112130654426,326.03333333333336,76.16111929294401,-0.2802306751992156,-0.9599326896597447,0.5380051715382986,0.8429415373547835,-0.7526668275320095,-0.6584015846980475,6
2023-07-20,Groceries,452.0,155.33,1,29.46,3,7,2023,29,0,0.8522724881198414,3,0,201,930,470.0,274.0,236.0,293.0,418.42857142857144,93.02483027460488,332.3,80.04832592102511,-0.2967128192734892,-0.9549667548552555,0.5667017562911157,0.8239230057575555,-0.7856498550787123,-0.618671403262506,6
2023-07-21,Groceries,479.0,155.33,1,39.27,4,7,2023,29,0,0.8522724881198414,3,0,202,931,452.0,292.0,349.0,315.0,443.85714285714283,67.90048740971012,338.53333333333336,81.88668930331428,-0.3131070409358283,-0.9497178427914311,0.5947266869607664,0.803927961832819,-0.8165380514459152,-0.5772916165517284,6
2023-07-22,Groceries,376.0,185.37,0,26.43,5,7,2023,29,0,1.017097477131108,3,1,203,932,479.0,479.0,380.0,395.0,470.57142857142856,11.844227044672296,346.7,83.30672448744855,-0.3294084822245314,-0.944187508834199,0.6220467484408696,0.7829801036770612,-0.8452490573530597,-0.5343725582809844,6
2023-07-23,Groceries,345.0,185.37,0,33.3,6,7,2023,29,0,1.017097477131108,3,1,204,933,376.0,479.0,381.0,335.0,455.85714285714283,36.96587873263954,349.46666666666664,82.83874378130349,-0.34561231267073406,-0.9383773917408639,0.6486295610349827,0.7611042586607735,-0.871706318709323,-0.490028666429057,6
2023-07-24,Groceries,277.0,185.37,0,35.7,0,7,2023,30,0,1.017097477131108,3,0,205,934,345.0,479.0,283.0,236.0,436.7142857142857,53.83219075892018,350.46666666666664,82.58902546002625,-0.3617137307297645,-0.9322892131745145,0.6744436188329407,0.7383263540031109,-0.8958392907349076,-0.4443781781046157,6
2023-07-25,Groceries,243.0,185.37,0,36.33,1,7,2023,30,0,1.017097477131108,3,0,206,935,277.0,456.0,262.0,264.0,407.85714285714283,76.67991603940052,346.53333333333336,83.2025916926143,-0.37770796520396466,-0.9259247771938499,0.6994583270516468,0.7146733860429613,-0.9175836260593906,-0.39754281428256305,6
2023-07-26,Groceries,244.0,185.37,0,32.92,2,7,2023,30,0,1.017097477131108,3,0,207,936,243.0,470.0,240.0,289.0,377.42857142857144,94.5671844825273,343.46666666666664,85.31108725831285,-0.393590276656466,-0.9192859697186108,0.7236440382959114,0.690173388242973,-0.9368813462954318,-0.34964745525122737,6
2023-07-27,Groceries,292.0,185.37,0,31.17,3,7,2023,30,0,1.017097477131108,3,0,208,937,244.0,452.0,274.0,281.0,345.14285714285717,96.25907502053754,343.73333333333335,84.9754257918477,-0.40935595881562026,-0.9123747579707279,0.7469720876965535,0.6648553979642884,-0.9536809966304444,-0.30081980763567134,6
2023-07-28,Groceries,339.0,185.37,0,36.6,4,7,2023,30,0,1.017097477131108,3,0,209,938,292.0,479.0,292.0,311.0,322.2857142857143,84.99355717879264,344.6666666666667,84.21988189107842,-0.4250003399695523,-0.9051931898913983,0.7694148268839355,0.63874942205153,-0.9679377830240637,-0.25119006388482124,6
2023-07-29,Groceries,333.0,185.37,0,33.19,5,7,2023,30,0,1.017097477131108,3,1,210,939,339.0,376.0,479.0,336.0,302.2857142857143,52.06314846963587,346.3333333333333,83.57253027216557,-0.44051878435049596,-0.8977433935342333,0.7909456567567786,0.6118864012687225,-0.9796136916454886,-0.2008905551306422,6
2023-07-30,Groceries,479.0,152.85,1,27.92,6,7,2023,30,0,0.8386650988805623,3,1,211,940,333.0,345.0,479.0,406.0,296.14285714285717,43.79660782689422,348.06666666666666,82.70551552859492,-0.45590669350845936,-0.8900275764346763,0.8115390590073618,0.5842981736283674,-0.9886775902323407,-0.1500553983446508,6
2023-07-31,Groceries,442.0,152.85,1,30.74,0,7,2023,31,0,0.8386650988805623,3,0,212,941,479.0,277.0,479.0,249.0,315.2857142857143,81.6429508810856,353.6666666666667,85.74112332997014,-0.47115950767386394,-0.8820480249558537,0.8311706263658081,0.5560174366570443,-0.9951053111006972,-0.09882013873287471,6
2023-08-01,Groceries,479.0,152.85,1,31.87,1,8,2023,31,0,0.8386650988805623,3,0,213,942,442.0,243.0,456.0,350.0,338.85714285714283,91.91921919350054,357.2,87.16033580666803,-0.48627270710868975,-0.873807103611081,0.8498170915275274,0.5270777086423729,-0.9988797155850335,-0.04732138832243315,6
2023-08-02,Groceries,479.0,152.85,1,37.95,2,8,2023,31,0,0.8386650988805623,3,0,214,943,479.0,244.0,470.0,350.0,372.57142857142856,94.15387608034172,359.6333333333333,89.55579394927592,-0.5012418134457748,-0.8653072543632067,0.8674563547295959,0.4975132889071823,-0.9999907397361901,0.004303538296237666,6
2023-08-03,Groceries,479.0,152.85,1,32.7,3,8,2023,31,0,0.8386650988805623,3,0,215,944,479.0,292.0,452.0,236.0,406.14285714285717,81.74845273036979,367.3,89.60301334218693,-0.5160623910158515,-0.8565509959010044,0.8840675099433623,0.4673592171580049,-0.9984354211555642,0.05591699010060574,6
2023-08-04,Groceries,337.0,185.37,0,34.26,4,8,2023,31,0,1.017097477131108,3,0,216,945,479.0,339.0,479.0,349.0,432.85714285714283,67.55350613014981,371.6,91.81225220618734,-0.5307300481619316,-0.8475409228928322,0.8996308696522416,0.43665123195606753,-0.9942179068939522,0.10738134666416048,6
2023-08-05,Groceries,417.0,185.37,0,24.56,5,8,2023,31,0,1.017097477131108,3,1,217,946,337.0,333.0,376.0,380.0,432.57142857142856,68.01925497694786,371.1666666666667,91.94829256569837,-0.5452404385406517,-0.8382797052177737,0.9141279881853346,0.4054257283599954,-0.9873494423939854,0.15855938510314094,6
2023-08-06,Groceries,336.0,185.37,0,24.43,6,8,2023,31,0,1.017097477131108,3,1,218,947,417.0,479.0,345.0,381.0,444.57142857142856,53.35371634309135,377.2,88.65251810026263,-0.559589262410177,-0.8287700871745035,0.927541683579197,0.3737197147904681,-0.9778483415056566,0.2093146459630498,6
2023-08-07,Groceries,250.0,185.37,0,25.31,0,8,2023,32,0,1.017097477131108,3,0,219,948,336.0,442.0,277.0,283.0,424.14285714285717,64.24024847250762,376.76666666666665,88.82671364781777,-0.5737722679043247,-0.81901488666808,0.9398560579418954,0.3415707691678557,-0.9657399376548559,0.25951179706979605,6
2023-08-08,Groceries,250.0,185.37,0,25.22,1,8,2023,32,0,1.017097477131108,3,0,220,949,250.0,479.0,243.0,262.0,396.7142857142857,90.8308212846172,372.43333333333334,91.78523783843245,-0.5877852522924726,-0.8090169943749478,0.9510565162951532,0.3090169943749486,-0.9510565162951542,0.3090169943749456,6
2023-08-09,Groceries,257.0,185.37,0,20.35,2,8,2023,32,0,1.017097477131108,3,0,221,950,250.0,479.0,244.0,240.0,364.0,97.26595841642964,368.06666666666666,94.44134590364584,-0.6016240632249216,-0.7987793728863656,0.9611297838723001,0.2760969730974711,-0.9338372288229277,0.35769823883311885,6
2023-08-10,Groceries,225.0,185.37,0,31.18,3,8,2023,32,0,1.017097477131108,3,0,222,951,257.0,479.0,292.0,274.0,332.2857142857143,89.39372514465448,367.2,95.36369583210765,-0.6152845999633263,-0.7883050558305265,0.9700639218515063,0.24284972209593894,-0.914127988185333,0.405425728359999,6
2023-08-11,Groceries,312.0,185.37,0,28.73,4,8,2023,32,0,1.017097477131108,3,0,223,952,225.0,337.0,339.0,292.0,296.0,69.18092222571129,365.96666666666664,96.9964390861975,-0.6287628145958327,-0.7775971469736283,0.9778483415056559,0.2093146459630529,-0.89198134645955,0.4520722039323014,6
2023-08-12,Groceries,346.0,185.37,0,22.27,5,8,2023,32,0,1.017097477131108,3,1,224,953,312.0,417.0,333.0,479.0,292.42857142857144,67.33215463371833,368.3666666666667,94.63413517452365,-0.6420547132365643,-0.7666588193001587,0.9844738167520926,0.17553149042142657,-0.8674563547295975,0.49751328890717955,6
2023-08-13,Groceries,378.0,185.37,0,26.49,6,8,2023,32,0,1.017097477131108,3,1,225,954,346.0,336.0,479.0,479.0,282.2857142857143,48.01636625746822,370.76666666666665,93.05826255569782,-0.6551563572090854,-0.7554933140726802,0.9899324950873531,0.1415402952170427,-0.8406184056344816,0.5416278206559759,6
2023-08-14,Groceries,279.0,185.37,0,23.88,0,8,2023,33,0,1.017097477131108,3,0,226,955,378.0,250.0,442.0,479.0,288.2857142857143,57.52887473757276,373.6333333333333,91.86514979646296,-0.6680638642135333,-0.7441039398713609,0.9942179068939518,0.10738134666416364,-0.8115390590073595,0.5842981736283706,6
2023-08-15,Groceries,253.0,185.37,0,25.87,1,8,2023,33,0,1.017097477131108,3,0,227,956,279.0,250.0,479.0,456.0,292.42857142857144,55.313823295980534,366.96666666666664,91.20968011744456,-0.6807734094770156,-0.7324940716135794,0.9973249731081554,0.07309512989807922,-0.7802958510707771,0.6254105729852444,6
2023-08-16,Groceries,275.0,185.37,0,15.06,2,8,2023,33,0,1.017097477131108,3,0,228,957,253.0,257.0,479.0,470.0,292.85714285714283,54.940660630138964,359.43333333333334,90.97012898647664,-0.6932812268869765,-0.720667149553862,0.9992500112396834,0.03872228089217723,-0.7469720876965557,0.664855397964286,6
2023-08-17,Groceries,294.0,185.37,0,20.56,3,8,2023,33,0,1.017097477131108,3,0,229,958,275.0,225.0,479.0,452.0,295.42857142857144,53.38182319496928,352.6333333333333,89.33412034307693,-0.7055836101071765,-0.708626678264461,0.9999907397361901,0.004303538296247955,-0.7116566222817737,0.702527474169158,6
2023-08-18,Groceries,297.0,185.37,0,20.53,4,8,2023,33,0,1.017097477131108,3,0,230,959,294.0,312.0,337.0,479.0,305.2857142857143,43.70245716095014,347.23333333333335,87.75266312230954,-0.7176769136759602,-0.696376225596874,0.9995462806873575,-0.03012030484690334,-0.6744436188329483,0.738326354003104,6
2023-08-19,Groceries,348.0,185.37,0,23.47,5,8,2023,33,0,1.017097477131108,3,1,231,960,297.0,346.0,417.0,376.0,303.14285714285717,43.686109811656486,341.46666666666664,85.04957310332327,-0.7295575540864855,-0.6839194216246127,0.9979171608653925,-0.06450844944931035,-0.6354323008901789,0.772156584499163,6
2023-08-20,Groceries,293.0,185.37,0,16.75,6,8,2023,33,0,1.017097477131108,3,1,232,961,348.0,378.0,336.0,345.0,303.42857142857144,44.018394423456265,338.0,82.4692210087688,-0.7412220108485957,-0.6712599575675315,0.9951053111006976,-0.09882013873287154,-0.5947266869607689,0.8039279618328171,6
2023-08-21,Groceries,248.0,185.37,0,6.94,0,8,2023,34,0,1.017097477131108,3,0,233,962,293.0,279.0,250.0,277.0,291.2857142857143,29.27293565573279,331.8,78.39440514871404,-0.752666827532008,-0.6584015846980493,0.9911140639934548,-0.1330147065341949,-0.552435313167618,0.833555771838571,6
